"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M"
"310M400US21740","Evanston, WY Micro Area","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"310M400US21780","Evansville, IN-KY Metro Area","290","67","93","29","9","15","7","15","7","15","0","27","0","27","0","27","5","10","58","47","7","11","0","27","0","27","0","27","0","27","0","27","197","49","16","20","7","15","25","32","0","27","0","27","53","53","48","37","12","15","33","43","0","27","0","27","0","27","0","27","3","5"
"310M400US21820","Fairbanks, AK Metro Area","561","106","277","100","108","48","23","38","0","22","0","22","5","10","14","29","7","14","94","107","19","24","7","16","0","22","0","22","0","22","0","22","284","79","85","59","36","57","0","22","7","17","22","29","0","22","42","38","0","22","39","37","31","46","22","29","0","22","0","22","0","22"
"310M400US21840","Fairfield, IA Micro Area","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"310M400US21860","Fairmont, MN Micro Area","13","14","13","14","0","14","0","14","9","13","0","14","0","14","0","14","0","14","0","14","4","4","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"310M400US21900","Fairmont, WV Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US21980","Fallon, NV Micro Area","50","55","45","49","0","23","0","23","0","23","0","23","6","12","18","36","5","10","16","26","0","23","0","23","0","23","0","23","0","23","0","23","5","9","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","5","9","0","23","0","23","0","23","0","23"
"310M400US22020","Fargo, ND-MN Metro Area","56","56","6","8","3","5","0","27","0","27","0","27","0","27","3","6","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","50","56","0","27","0","27","0","27","0","27","0","27","1","2","13","21","0","27","32","51","0","27","0","27","4","6","0","27","0","27"
"310M400US22060","Faribault-Northfield, MN Micro Area","73","59","13","16","0","20","0","20","0","20","0","20","3","6","0","20","0","20","0","20","0","20","10","15","0","20","0","20","0","20","0","20","60","55","0","20","0","20","0","20","0","20","29","30","0","20","0","20","0","20","16","23","0","20","15","26","0","20","0","20","0","20"
"310M400US22100","Farmington, MO Micro Area","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US22140","Farmington, NM Metro Area","75","68","56","47","0","28","0","28","0","28","0","28","0","28","32","38","14","24","0","28","0","28","0","28","0","28","0","28","10","16","0","28","19","26","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","2","5","17","26","0","28","0","28","0","28"
"310M400US22180","Fayetteville, NC Metro Area","1027","177","592","110","10","16","32","37","19","27","14","22","30","38","140","77","107","63","94","72","12","16","38","37","14","18","60","34","22","24","0","29","435","97","0","29","10","17","32","30","33","25","44","32","15","27","36","34","48","39","69","49","49","44","47","39","43","28","9","16","0","29"
"310M400US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","6959","506","3404","365","430","96","218","163","482","251","134","95","38","44","205","105","491","148","375","189","624","222","274","126","96","83","32","34","5","8","0","27","3555","267","250","99","616","138","378","144","210","102","161","109","238","106","374","69","421","195","486","230","214","129","160","123","47","47","0","27","0","27"
"310M400US22340","Fitzgerald, GA Micro Area","9","14","9","14","0","21","0","21","0","21","0","21","0","21","0","21","9","14","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US22260","Fergus Falls, MN Micro Area","9","10","9","10","0","20","0","20","0","20","1","2","0","20","3","4","0","20","3","4","0","20","0","20","0","20","0","20","2","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US22280","Fernley, NV Micro Area","84","62","12","16","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","5","11","0","29","7","11","0","29","0","29","72","56","0","29","9","16","8","13","0","29","0","29","0","29","29","44","0","29","0","29","7","11","0","29","19","27","0","29","0","29"
"310M400US22300","Findlay, OH Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US22380","Flagstaff, AZ Metro Area","176","62","67","61","0","29","0","29","0","29","0","29","11","21","44","61","6","9","0","29","0","29","0","29","6","8","0","29","0","29","0","29","109","66","0","29","0","29","0","29","0","29","35","51","17","25","6","9","15","24","0","29","30","46","6","8","0","29","0","29","0","29"
"310M400US22420","Flint, MI Metro Area","130","74","71","49","19","21","0","23","0","23","13","21","0","23","0","23","12","19","27","33","0","23","0","23","0","23","0","23","0","23","0","23","59","57","5","8","0","23","0","23","0","23","22","33","12","21","14","23","0","23","0","23","0","23","0","23","6","10","0","23","0","23"
"310M400US22500","Florence, SC Metro Area","119","30","72","30","0","29","0","29","0","29","28","21","0","29","25","44","0","29","0","29","10","8","0","29","9","13","0","29","0","29","0","29","47","25","14","11","15","12","0","29","0","29","0","29","0","29","0","29","0","29","9","7","0","29","9","18","0","29","0","29","0","29"
"310M400US22520","Florence-Muscle Shoals, AL Metro Area","90","63","25","29","0","28","11","20","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","14","22","0","28","65","50","17","30","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","18","18","0","28","15","24","0","28","15","22"
"310M400US22540","Fond du Lac, WI Metro Area","11","8","2","4","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","4","0","20","0","20","0","20","0","20","0","20","9","7","4","5","0","20","3","4","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US22580","Forest City, NC Micro Area","13","15","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","13","15","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","9","14","0","29","4","7","0","29","0","29"
"310M400US22620","Forrest City, AR Micro Area","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"310M400US22660","Fort Collins, CO Metro Area","309","61","114","42","5","8","15","15","0","28","2","6","14","20","4","9","16","21","0","28","13","15","0","28","16","16","11","13","18","20","0","28","195","59","8","11","0","28","30","29","0","28","52","49","29","28","0","28","40","36","3","6","1","6","18","18","14","13","0","28","0","28"
"310M400US22700","Fort Dodge, IA Micro Area","6","5","4","5","0","20","0","20","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","3","4","0","20","0","20","0","20","2","3","0","20","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US22780","Fort Leonard Wood, MO Micro Area","160","119","153","118","0","26","2","4","0","26","0","26","129","113","15","35","0","26","0","26","0","26","7","12","0","26","0","26","0","26","0","26","7","13","0","26","0","26","0","26","0","26","0","26","0","26","0","26","7","13","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US22800","Fort Madison-Keokuk, IA-IL-MO Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US22820","Fort Morgan, CO Micro Area","37","43","30","40","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","26","39","0","22","4","7","0","22","0","22","0","22","7","12","0","22","0","22","0","22","0","22","0","22","0","22","7","12","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"310M400US22840","Fort Payne, AL Micro Area","621","498","279","233","127","99","74","81","0","28","0","28","0","28","0","28","13","23","0","28","65","66","0","28","0","28","0","28","0","28","0","28","342","271","0","28","135","123","12","18","0","28","0","28","0","28","5","9","122","96","68","72","0","28","0","28","0","28","0","28","0","28"
"310M400US22860","Fort Polk South, LA Micro Area","223","29","83","24","10","8","0","29","11","17","0","29","7","9","0","29","8","10","0","29","7","8","11","11","5","7","24","10","0","29","0","29","140","35","19","15","9","7","5","7","0","29","0","29","21","11","47","16","0","29","13","12","15","14","3","5","8","7","0","29","0","29"
"310M400US22900","Fort Smith, AR-OK Metro Area","58","38","17","17","2","3","0","27","1","4","2","3","0","27","0","27","0","27","0","27","1","3","10","16","0","27","0","27","1","2","0","27","41","28","9","16","3","3","9","12","0","27","1","4","10","20","0","27","3","4","1","2","0","27","5","7","0","27","0","27","0","27"
"310M400US23060","Fort Wayne, IN Metro Area","155","59","75","34","0","27","8","14","17","13","0","27","0","27","0","27","0","27","0","27","5","8","13","10","10","14","10","17","12","15","0","27","80","34","0","27","17","13","8","13","17","13","0","27","0","27","11","18","0","27","10","14","0","27","6","10","0","27","11","14","0","27"
"310M400US23140","Frankfort, IN Micro Area","45","54","19","26","0","24","0","24","0","24","0","24","6","10","6","10","0","24","0","24","0","24","0","24","0","24","7","10","0","24","0","24","26","31","0","24","0","24","0","24","0","24","0","24","0","24","19","28","0","24","0","24","7","9","0","24","0","24","0","24","0","24"
"310M400US23180","Frankfort, KY Micro Area","38","40","38","40","0","27","0","27","0","27","0","27","0","27","0","27","20","34","0","27","0","27","0","27","18","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US23240","Fredericksburg, TX Micro Area","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US23300","Freeport, IL Micro Area","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US23340","Fremont, NE Micro Area","60","59","25","29","0","20","0","20","8","13","0","20","10","14","0","20","0","20","0","20","4","6","0","20","3","5","0","20","0","20","0","20","35","32","4","7","0","20","4","7","3","8","20","20","0","20","0","20","0","20","4","6","0","20","0","20","0","20","0","20","0","20"
"310M400US23380","Fremont, OH Micro Area","9","16","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","9","16","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","9","16","0","27"
"310M400US23420","Fresno, CA Metro Area","1770","496","951","278","84","59","121","84","48","43","40","46","25","26","81","76","45","52","27","29","141","62","100","62","134","66","105","54","0","29","0","29","819","268","47","38","5","16","59","40","39","41","19","18","107","69","121","73","81","66","65","56","118","83","86","43","57","44","15","22","0","29"
"310M400US23460","Gadsden, AL Metro Area","66","71","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","66","71","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","24","34","42","65","0","28","0","28","0","28"
"310M400US23500","Gaffney, SC Micro Area","25","31","8","14","0","29","6","11","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","2","3","0","29","0","29","17","24","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","14","24","3","5","0","29","0","29","0","29"
"310M400US23540","Gainesville, FL Metro Area","154","45","88","41","0","31","15","26","0","31","0","31","0","31","9","15","28","26","8","14","16","15","9","13","3","5","0","31","0","31","0","31","66","26","0","31","0","31","0","31","0","31","5","10","33","28","6","9","0","31","15","19","3","5","2","4","2","3","0","31","0","31"
"310M400US23580","Gainesville, GA Metro Area","35","37","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","35","37","0","31","0","31","20","34","0","31","0","31","0","31","0","31","10","20","0","31","5","8","0","31","0","31","0","31","0","31"
"310M400US23620","Gainesville, TX Micro Area","17","26","17","26","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","17","26","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US23660","Galesburg, IL Micro Area","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US23700","Gallup, NM Micro Area","30","20","23","21","0","28","0","28","0","28","0","28","0","28","0","28","13","19","2","6","1","2","1","3","6","11","0","28","0","28","0","28","7","11","0","28","0","28","0","28","0","28","0","28","5","11","0","28","0","28","0","28","0","28","1","2","1","2","0","28","0","28"
